time 	 clk 	 step 	 eps 	 q
37545	 0 	 10101010 	 10010110101100110111001110011010 	 0000000000000000000000000000000000000000000000000000000000000000
37550	 1 	 10101011 	 00100011000110010001001010001110 	 0000000000000000000000000000000000000000000000000000000000000000
37555	 0 	 10101011 	 00100011000110010001001010001110 	 0000000000000000000000000000000000000000000000000000000000000000
37560	 1 	 10101100 	 00100011000110010001001010001110 	 0000000000000000000000000000000000000000000000000000000000000000
37565	 0 	 10101100 	 00100011000110010001001010001110 	 0000000000000000000000000000000000000000000000000000000000000000
37570	 1 	 10101101 	 10111011010000100000111010011101 	 0000000000000000000000000000000000000000000000000000000000000000
37575	 0 	 10101101 	 10111011010000100000111010011101 	 0000000000000000000000000000000000000000000000000000000000000000
37580	 1 	 10101110 	 10111011010000100000111010011101 	 0000000000000000000000000000000000000000000000000000000000000000
37585	 0 	 10101110 	 10111011010000100000111010011101 	 0000000000000000000000000000000000000000000000000000000000000000
37590	 1 	 10101111 	 01110100010000001011100111010101 	 0000000000000000000000000000000000000000000000000000000000000000
37595	 0 	 10101111 	 01110100010000001011100111010101 	 0000000000000000000000000000000000000000000000000000000000000000
37600	 1 	 10110000 	 01110100010000001011100111010101 	 0000000000000000000000000000000000000000000000000000000000000000
37605	 0 	 10110000 	 01110100010000001011100111010101 	 0000000000000000000000000000000000000000000000000000000000000000
37610	 1 	 10110001 	 01010000011010101100100100100001 	 0000000000000000000000000000000000000000000000000000000000000000
37615	 0 	 10110001 	 01010000011010101100100100100001 	 0000000000000000000000000000000000000000000000000000000000000000
37620	 1 	 10110010 	 01010000011010101100100100100001 	 0000000000000000000000000000000000000000000000000000000000000000
37625	 0 	 10110010 	 01010000011010101100100100100001 	 0000000000000000000000000000000000000000000000000000000000000000
37630	 1 	 10110011 	 11100010010100011001011011001010 	 0000000000000000000000000000000000000000000000000000000000000000
37635	 0 	 10110011 	 11100010010100011001011011001010 	 0000000000000000000000000000000000000000000000000000000000000000
37640	 1 	 10110100 	 11100010010100011001011011001010 	 0000000000000000000000000000000000000000000000000000000000000000
37645	 0 	 10110100 	 11100010010100011001011011001010 	 0000000000000000000000000000000000000000000000000000000000000000
37650	 1 	 10110101 	 00010010010010100011111010011100 	 0000000000000000000000000000000000000000000000000000000000000000
37655	 0 	 10110101 	 00010010010010100011111010011100 	 0000000000000000000000000000000000000000000000000000000000000000
37660	 1 	 10110110 	 00010010010010100011111010011100 	 0000000000000000000000000000000000000000000000000000000000000000
37665	 0 	 10110110 	 00010010010010100011111010011100 	 0000000000000000000000000000000000000000000000000000000000000000
37670	 1 	 10110111 	 10011001110000100111010111010100 	 0000000000000000000000000000000000000000000000000000000000000000
37675	 0 	 10110111 	 10011001110000100111010111010100 	 0000000000000000000000000000000000000000000000000000000000000000
37680	 1 	 10111000 	 10011001110000100111010111010100 	 0000000000000000000000000000000000000000000000000000000000000000
37685	 0 	 10111000 	 10011001110000100111010111010100 	 0000000000000000000000000000000000000000000000000000000000000000
37690	 1 	 10111001 	 00101010100110010100101000100010 	 0000000000000000000000000000000000000000000000000000000000000000
37695	 0 	 10111001 	 00101010100110010100101000100010 	 0000000000000000000000000000000000000000000000000000000000000000
37700	 1 	 10111010 	 00101010100110010100101000100010 	 0000000000000000000000000000000000000000000000000000000000000000
37705	 0 	 10111010 	 00101010100110010100101000100010 	 0000000000000000000000000000000000000000000000000000000000000000
37710	 1 	 10111011 	 01011111010110110111101000000110 	 0000000000000000000000000000000000000000000000000000000000000000
37715	 0 	 10111011 	 01011111010110110111101000000110 	 0000000000000000000000000000000000000000000000000000000000000000
37720	 1 	 10111100 	 01011111010110110111101000000110 	 0000000000000000000000000000000000000000000000000000000000000000
37725	 0 	 10111100 	 01011111010110110111101000000110 	 0000000000000000000000000000000000000000000000000000000000000000
37730	 1 	 10111101 	 00101010110000110011011010011000 	 0000000000000000000000000000000000000000000000000000000000000000
37735	 0 	 10111101 	 00101010110000110011011010011000 	 0000000000000000000000000000000000000000000000000000000000000000
37740	 1 	 10111110 	 00101010110000110011011010011000 	 0000000000000000000000000000000000000000000000000000000000000000
37745	 0 	 10111110 	 00101010110000110011011010011000 	 0000000000000000000000000000000000000000000000000000000000000000
37750	 1 	 10111111 	 11000010010111000001011111000000 	 0000000000000000000000000000000000000000000000000000000000000000
37755	 0 	 10111111 	 11000010010111000001011111000000 	 0000000000000000000000000000000000000000000000000000000000000000
37760	 1 	 11000000 	 11000010010111000001011111000000 	 0000000000000000000000000000000000000000000000000000000000000000
37765	 0 	 11000000 	 11000010010111000001011111000000 	 0000000000000000000000000000000000000000000000000000000000000000
37770	 1 	 11000001 	 10011010011111110101101011110100 	 0000000000000000000000000000000000000000000000000000000000000000
37775	 0 	 11000001 	 10011010011111110101101011110100 	 0000000000000000000000000000000000000000000000000000000000000000
37780	 1 	 11000010 	 10011010011111110101101011110100 	 0000000000000000000000000000000000000000000000000000000000000000
37785	 0 	 11000010 	 10011010011111110101101011110100 	 0000000000000000000000000000000000000000000000000000000000000000
37790	 1 	 11000011 	 11000111000110101011110101101110 	 0000000000000000000000000000000000000000000000000000000000000000
37795	 0 	 11000011 	 11000111000110101011110101101110 	 0000000000000000000000000000000000000000000000000000000000000000
37800	 1 	 11000100 	 11000111000110101011110101101110 	 0000000000000000000000000000000000000000000000000000000000000000
37805	 0 	 11000100 	 11000111000110101011110101101110 	 0000000000000000000000000000000000000000000000000000000000000000
37810	 1 	 11000101 	 10011010010011000101101011100110 	 0000000000000000000000000000000000000000000000000000000000000000
37815	 0 	 11000101 	 10011010010011000101101011100110 	 0000000000000000000000000000000000000000000000000000000000000000
37820	 1 	 11000110 	 10011010010011000101101011100110 	 0000000000000000000000000000000000000000000000000000000000000000
37825	 0 	 11000110 	 10011010010011000101101011100110 	 0000000000000000000000000000000000000000000000000000000000000000
37830	 1 	 11000111 	 10111000001110100111110100100110 	 0000000000000000000000000000000000000000000000000000000000000000
37835	 0 	 11000111 	 10111000001110100111110100100110 	 0000000000000000000000000000000000000000000000000000000000000000
37840	 1 	 11001000 	 10111000001110100111110100100110 	 0000000000000000000000000000000000000000000000000000000000000000
37845	 0 	 11001000 	 10111000001110100111110100100110 	 0000000000000000000000000000000000000000000000000000000000000000
37850	 1 	 11001001 	 10000110100111110110101111010000 	 0000000000000000000000000000000000000000000000000000000000000000
37855	 0 	 11001001 	 10000110100111110110101111010000 	 0000000000000000000000000000000000000000000000000000000000000000
37860	 1 	 11001010 	 10000110100111110110101111010000 	 0000000000000000000000000000000000000000000000000000000000000000
37865	 0 	 11001010 	 10000110100111110110101111010000 	 0000000000000000000000000000000000000000000000000000000000000000
37870	 1 	 11001011 	 10001100001110100111010110110010 	 0000000000000000000000000000000000000000000000000000000000000000
37875	 0 	 11001011 	 10001100001110100111010110110010 	 0000000000000000000000000000000000000000000000000000000000000000
37880	 1 	 11001100 	 10001100001110100111010110110010 	 0000000000000000000000000000000000000000000000000000000000000000
37885	 0 	 11001100 	 10001100001110100111010110110010 	 0000000000000000000000000000000000000000000000000000000000000000
37890	 1 	 11001101 	 00100100011111110100101110100001 	 0000000000000000000000000000000000000000000000000000000000000000
37895	 0 	 11001101 	 00100100011111110100101110100001 	 0000000000000000000000000000000000000000000000000000000000000000
37900	 1 	 11001110 	 00100100011111110100101110100001 	 0000000000000000000000000000000000000000000000000000000000000000
37905	 0 	 11001110 	 00100100011111110100101110100001 	 0000000000000000000000000000000000000000000000000000000000000000
37910	 1 	 11001111 	 10001100100110101111110001101110 	 0000000000000000000000000000000000000000000000000000000000000000
37915	 0 	 11001111 	 10001100100110101111110001101110 	 0000000000000000000000000000000000000000000000000000000000000000
37920	 1 	 11010000 	 10001100100110101111110001101110 	 0000000000000000000000000000000000000000000000000000000000000000
37925	 0 	 11010000 	 10001100100110101111110001101110 	 0000000000000000000000000000000000000000000000000000000000000000
37930	 1 	 11010001 	 10111010101011010100111010100110 	 0000000000000000000000000000000000000000000000000000000000000000
37935	 0 	 11010001 	 10111010101011010100111010100110 	 0000000000000000000000000000000000000000000000000000000000000000
37940	 1 	 11010010 	 10111010101011010100111010100110 	 0000000000000000000000000000000000000000000000000000000000000000
37945	 0 	 11010010 	 10111010101011010100111010100110 	 0000000000000000000000000000000000000000000000000000000000000000
37950	 1 	 11010011 	 01110011100001100110100100110110 	 0000000000000000000000000000000000000000000000000000000000000000
37955	 0 	 11010011 	 01110011100001100110100100110110 	 0000000000000000000000000000000000000000000000000000000000000000
37960	 1 	 11010100 	 01110011100001100110100100110110 	 0000000000000000000000000000000000000000000000000000000000000000
37965	 0 	 11010100 	 01110011100001100110100100110110 	 0000000000000000000000000000000000000000000000000000000000000000
37970	 1 	 11010101 	 10000110100000000011111010010100 	 0000000000000000000000000000000000000000000000000000000000000000
37975	 0 	 11010101 	 10000110100000000011111010010100 	 0000000000000000000000000000000000000000000000000000000000000000
37980	 1 	 11010110 	 10000110100000000011111010010100 	 0000000000000000000000000000000000000000000000000000000000000000
37985	 0 	 11010110 	 10000110100000000011111010010100 	 0000000000000000000000000000000000000000000000000000000000000000
37990	 1 	 11010111 	 00001100010000001111010111110001 	 0000000000000000000000000000000000000000000000000000000000000000
37995	 0 	 11010111 	 00001100010000001111010111110001 	 0000000000000000000000000000000000000000000000000000000000000000
38000	 1 	 11011000 	 00001100010000001111010111110001 	 0000000000000000000000000000000000000000000000000000000000000000
38005	 0 	 11011000 	 00001100010000001111010111110001 	 0000000000000000000000000000000000000000000000000000000000000000
38010	 1 	 11011001 	 00000101100010111110101010111100 	 0000000000000000000000000000000000000000000000000000000000000000
38015	 0 	 11011001 	 00000101100010111110101010111100 	 0000000000000000000000000000000000000000000000000000000000000000
